Date,Open,High,Low,Close,Adj Close,Volume
2019-09-26,142.270004,142.990005,141.899994,142.380005,133.061615,9636500
2019-09-27,142.320007,142.979996,142.139999,142.729996,133.388748,10386900
2019-09-30,141.880005,143.089996,141.839996,143.080002,133.715759,8006900
2019-10-01,141.259995,143.910004,141.139999,143.259995,134.118362,16613700
2019-10-02,143.460007,144.270004,143.240005,143.610001,134.446030,12891500
2019-10-03,143.979996,145.669998,143.919998,144.919998,135.672470,13470500
2019-10-04,145.350006,146.029999,145.199997,145.990005,136.674149,11516200
2019-10-07,145.160004,145.529999,144.710007,144.779999,135.541412,11013900
2019-10-08,145.820007,145.929993,144.619995,145.169998,135.906464,14529700
2019-10-09,144.600006,144.610001,143.800003,144.350006,135.138779,8608800
2019-10-10,143.119995,143.179993,141.729996,142.199997,133.125977,15054200
2019-10-11,140.979996,141.100006,139.710007,140.440002,131.478302,26294000
2019-10-14,141.479996,141.509995,141.080002,141.460007,132.433243,5936900
2019-10-15,140.669998,140.949997,139.550003,139.750000,130.832321,11832300
2019-10-16,139.639999,140.059998,139.350006,139.919998,130.991455,7729500
2019-10-17,139.520004,140.380005,139.300003,139.580002,130.673157,6219300
2019-10-18,139.809998,140.229996,139.449997,139.580002,130.673157,6456100
2019-10-21,138.570007,138.990005,138.229996,138.529999,129.690125,8038000
2019-10-22,139.380005,139.529999,138.639999,139.339996,130.448441,6683300
2019-10-23,140.029999,140.309998,139.360001,139.479996,130.579620,5995400
2019-10-24,139.679993,140.240005,139.029999,139.199997,130.317444,6161700
2019-10-25,139.529999,139.550003,138.309998,138.520004,129.680756,5669800
